code,name,market,E_GRADE,S_GRADE,G_GRADE,ESG_GRADE,name_en,industry,industry_en,number_of_patents,activity_index,attractivity_index,level_index,Y_Change,Y_TA
019570,리더스 기술투자,KOSDAQ,9,9,9,9,"Leaders Technology Investment Co.,Ltd",금융,Financials,0.0,0.0,0.0,0.0,-62.70742358078603,1964622844.890688
000660,SK하이닉스,KOSPI,4,1,2,3,SK hynix,전기전자,Electrical_Electronic_Equipment,0.8275862068965518,0.00021229458676526173,0.0011770590422811634,4.249137296192189e-06,-24.8,426369277489.0689
035420,NAVER,KOSPI,2,3,1,2,NAVER,서비스업,Services,0.008045977011494254,0.0059728018588922245,0.0226227523197814,1.9783121107271603e-06,-40.09720534629405,224665286374.49396
005380,현대차,KOSPI,3,2,1,2,HyundaiMotor,운수장비,Transport_Equipment,0.019540229885057474,0.0002885968883029465,0.0007272930990996323,3.2176438221165486e-06,-26.722338204592894,145027293931.1741
006400,삼성SDI,KOSPI,4,3,2,4,"SAMSUNG SDI CO.,LTD.",전기전자,Electrical_Electronic_Equipment,0.7323116219667944,0.00022711696157300218,0.0013716665748470718,9.691420028815154e-06,-16.909620991253643,185412389295.54657
068270,셀트리온,KOSPI,8,7,3,7,Celltrion,의약품,Medical_Supplies,0.0,0.0,0.0,0.0,-32.33189666773038,132142069829.7166
028260,삼성물산,KOSPI,2,1,1,2,SAMSUNG C&T CORPORATION,유통업,Distribution,0.0007662835249042147,0.16320210405645538,0.0,8.174970667674102e-06,-10.948905109489052,36811110819.83806
005490,POSCO,KOSPI,3,2,1,2,POSCO Holdings Inc.,철강금속,Iron_Metal_Products,0.0,0.0,0.0,0.0,-32.56484149855908,110596902603.23886
105560,KB금융,KOSPI,1,2,1,1,KB Financial Group,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-14.260249554367205,75769418159.31174
055550,신한지주,KOSPI,2,2,1,1,"ShinhanFinancialGroup Co.,Ltd.",기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-7.45721271393643,53233864646.55871
012330,현대모비스,KOSPI,3,1,1,2,HyundaiMobis,운수장비,Transport_Equipment,0.0,0.0,0.0,0.0,-31.26079447322971,60578956659.91903
096770,SK이노베이션,KOSPI,3,2,1,2,SK Innovation,화학,Chemicals,0.06398467432950192,0.0035122457063352613,0.03898948294999659,6.435894744738544e-06,-29.20353982300885,118409697404.8583
034730,SK,KOSPI,2,1,1,1,SK,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-22.55772646536412,43714163570.850204
015760,한국전력,KOSPI,4,4,1,3,KoreaElectricPower,전기가스업,Electricity_Gas,0.0,0.0,0.0,0.0,-10.06036217303823,42264231264.37247
066570,LG전자,KOSPI,2,2,2,3,LGELECTRONICS,전기전자,Electrical_Electronic_Equipment,0.007790549169859515,4.1494639772494744e-07,2.8543522855462695e-06,2.5825825414356508e-05,-43.66459627329193,133418050346.15384
323410,카카오뱅크,KOSPI,5,3,1,3,KakaoBank Corp.,은행,Banks,0.0,0.0,0.0,0.0,-55.44412607449857,208847298759.1324
010950,S-Oil,KOSPI,3,2,1,2,S-OilCorporation,화학,Chemicals,0.0,0.0,0.0,0.0,5.365853658536586,38173918128.34008
086790,하나금융지주,KOSPI,2,3,1,2,HanaFinancialGroupInc.,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-14.193548387096774,49850999598.38057
017670,SK텔레콤,KOSPI,2,2,1,2,SKTelecom,통신업,Communication,0.0001277139208173691,0.11466679149025613,0.07474635656788549,1.5395424986203583e-06,-5.045148344560699,61971195101.92712
051900,LG생활건강,KOSPI,3,1,2,2,LG H&H,화학,Chemicals,0.0,0.0,0.0,0.0,-59.47638019351167,60621933983.80567
009150,삼성전기,KOSPI,3,2,1,3,SamsungElectroMechanics,전기전자,Electrical_Electronic_Equipment,0.0,0.0,0.0,0.0,-24.362606232294617,97137616884.6154
000810,삼성화재,KOSPI,2,1,1,2,SamsungFire&MarineInsurance,보험,Insurance,0.0,0.0,0.0,0.0,-9.090909090909092,20871101291.49797
010130,고려아연,KOSPI,6,7,6,6,KoreaZinc,철강금속,Iron_Metal_Products,0.0,0.0,0.0,0.0,13.287514318442154,28883467485.82996
316140,우리금융지주,KOSPI,1,2,1,1,WooriFinancialGroup,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,3.8793103448275854,40450515638.05668
003670,포스코케미칼,KOSPI,3,2,3,3,POSCO CHEMICAL,비금속광물,Non_metallic_Mineral_Products,0.0001277139208173691,0.2311990852009394,0.0,0.0,-21.03448275862069,61198312592.71255
011070,LG이노텍,KOSPI,2,2,1,2,LG Innotek,전기전자,Electrical_Electronic_Equipment,0.41992337164750965,0.00020590908455898505,0.0011750416908832143,8.76769452964294e-06,60.22471910112359,106792679544.5344
036570,엔씨소프트,KOSPI,5,4,2,5,NCsoftCorporation,서비스업,Services,0.0,0.0,0.0,0.0,-52.737226277372265,133805222599.19028
090430,아모레퍼시픽,KOSPI,2,1,1,2,AMOREPACIFIC CORPORATION,화학,Chemicals,0.040740740740740744,0.002710868223968989,0.00547392127616916,4.182935051513034e-06,-45.59686888454012,48348709190.2834
009830,한화솔루션,KOSPI,3,4,4,4,HANWHA SOLUTIONS,화학,Chemicals,0.0,0.0,0.0,0.0,-14.394765539803709,44260665088.8664
024110,기업은행,KOSPI,3,2,3,3,INDUSTRIALBANKOFKOREA,은행,Banks,0.0,0.0,0.0,0.0,-6.571428571428571,14254678342.388664
086280,현대글로비스,KOSPI,2,3,1,2,"HYUNDAIGLOVIS Co.,LTD",운수창고업,Transport_Storage,0.0,0.0,0.0,0.0,-12.23021582733813,24868771961.53846
009540,한국조선해양,KOSPI,3,4,2,3,KOREA SHIPBUILDING & OFFSHORE ENGINEERING,운수장비,Transport_Equipment,0.0,0.0,0.0,0.0,-32.19330855018588,27534653378.94737
011170,롯데케미칼,KOSPI,4,1,2,3,LOTTE CHEMICAL CORPORATION,화학,Chemicals,0.006768837803320563,0.003440085855146333,0.0299442969290516,7.928643867894844e-07,-31.16883116883117,30113126852.22672
251270,넷마블,KOSPI,9,6,3,7,Netmarble Corporation,서비스업,Services,0.0,0.0,0.0,0.0,-47.340823970037455,28009028930.76923
032640,LG유플러스,KOSPI,2,3,1,2,LG Uplus,통신업,Communication,0.001277139208173691,0.286666977967147,0.40436553394882335,8.467637696661832e-06,-15.737704918032788,15955954348.987854
035250,강원랜드,KOSPI,5,4,2,4,"Kangwon Land, Inc.",서비스업,Services,0.0,0.0,0.0,0.0,-4.990757855822551,21010001333.40081
018880,한온시스템,KOSPI,5,6,6,6,Hanon Systems,기계,Machinery,0.030779054916985956,0.008663741485163643,0.1492774798053852,0.9999999999999999,-39.33933933933934,11290260993.157894
010140,삼성중공업,KOSPI,6,5,3,5,SamsungHeavyIndustries,운수장비,Transport_Equipment,0.0,0.0,0.0,0.0,-8.28125,25441490037.076923
047810,한국항공우주,KOSPI,3,3,1,3,KOREA AEROSPACE INDUSTRIES,운수장비,Transport_Equipment,0.0,0.0,0.0,0.0,65.20423600605145,34450512618.21862
034220,LG디스플레이,KOSPI,5,1,3,4,LG Display,전기전자,Electrical_Electronic_Equipment,1.0,0.00021596750128600702,0.0013865328720373364,8.501478572930176e-06,-38.125,59894485279.75709
011790,SKC,KOSPI,3,2,1,3,SKC,화학,Chemicals,0.0,0.0,0.0,0.0,-6.940063091482649,54239576024.2915
021240,코웨이,KOSPI,2,2,4,3,COWAY,서비스업,Services,0.0,0.0,0.0,0.0,-20.97989949748744,12343932887.044537
000720,현대건설,KOSPI,2,2,1,2,HyundaiEngineering&Construction,건설업,Construction,0.0,0.0,0.0,0.0,-29.64984406010774,28703564479.30364
005830,DB손해보험,KOSPI,3,2,1,2,DB INSURANCE,보험,Insurance,0.0,0.0,0.0,0.0,10.108303249097473,9903117834.412956
004020,현대제철,KOSPI,4,2,1,3,HYUNDAI STEEL,철강금속,Iron_Metal_Products,0.0074074074074074086,0.06922774103757348,0.858538863325299,3.0944804222269202e-06,-39.55637707948244,28939568841.295547
011780,금호석유,KOSPI,6,4,2,5,KumhoPetrochemical,화학,Chemicals,0.0,0.0,0.0,0.0,-35.61643835616438,34090071176.11336
271560,오리온,KOSPI,3,5,3,4,ORION,음식료품,Food_Beverages,0.005363984674329502,0.01290614435377468,0.04011072484795832,6.098536980157246e-06,-10.970464135021098,11702273651.012146
000060,메리츠화재,KOSPI,9,7,2,7,Meritz Fire & Marine Insurance,보험,Insurance,0.0,0.0,0.0,0.0,73.75,12541338952.42915
004990,롯데지주,KOSPI,4,3,2,4,Lotte Corporation,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-7.587064676616915,4690234296.356276
078930,GS,KOSPI,4,4,2,4,GS Holdings,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-7.559395248380129,10459228125.708502
128940,한미약품,KOSPI,4,3,2,3,HanmiPharm,의약품,Medical_Supplies,0.0,0.0,0.0,0.0,-6.908034294469727,9647707922.008097
036460,한국가스공사,KOSPI,5,4,3,5,KoreaGasCorporation,전기가스업,Electricity_Gas,0.0002554278416347382,0.033202563439613995,0.0,3.848856246550896e-05,10.256410256410255,22392292108.906883
010620,현대미포조선,KOSPI,3,3,2,3,HyundaiMipoDockyard,운수장비,Transport_Equipment,0.0,0.0,0.0,0.0,-1.7977528089887642,23723689743.724697
029780,삼성카드,KOSPI,2,2,1,1,"SAMSUNG CARD CO., LTD.",기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-9.8981077147016,3969251561.7408905
003410,쌍용C&E,KOSPI,4,3,3,4,SSANGYONGC&E,비금속광물,Non_metallic_Mineral_Products,0.0,0.0,0.0,0.0,-16.646706586826348,5765072161.578947
010060,OCI,KOSPI,4,2,1,3,OCI,화학,Chemicals,0.0,0.0,0.0,0.0,18.907563025210084,45748324886.63968
282330,BGF리테일,KOSPI,3,3,1,3,BGF Retail,유통업,Distribution,0.0,0.0,0.0,0.0,0.2695417789757413,5982691809.716599
028670,팬오션,KOSPI,5,9,2,6,PanOcean,운수창고업,Transport_Storage,0.0,0.0,0.0,0.0,-28.487690504103163,36321904850.4251
307950,현대오토에버,KOSPI,3,3,2,3,HyundaiAutoever,서비스업,Services,0.0,0.0,0.0,0.0,-17.454545454545457,12044623999.190285
002790,아모레G,KOSPI,2,1,2,2,AmoreG,화학,Chemicals,0.0,0.0,0.0,0.0,-39.46153846153846,7149596901.214575
005940,NH투자증권,KOSPI,3,2,1,2,NH INVESTMENT & SECURITIES,증권,Securities,0.0,0.0,0.0,0.0,-28.68217054263566,7917113098.704453
016360,삼성증권,KOSPI,3,2,2,3,SamsungSecurities,증권,Securities,0.0,0.0,0.0,0.0,-24.55555555555556,13841076630.5668
023530,롯데쇼핑,KOSPI,4,3,1,3,"LOTTE SHOPPING CO., LTD.",유통업,Distribution,0.0,0.0,0.0,0.0,-11.688311688311687,8230289288.663968
008770,호텔신라,KOSPI,4,2,1,3,HotelShilla,유통업,Distribution,0.0,0.0,0.0,0.0,-24.254881808838643,29968869827.530365
001450,현대해상,KOSPI,2,2,1,2,"Hyundai MARINE & FIRE INSURANCE CO.,LTD",보험,Insurance,0.0,0.0,0.0,0.0,21.27659574468085,13438947166.194332
008930,한미사이언스,KOSPI,4,3,2,4,Hanmi Science,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-46.42833286575021,9561078205.68826
030000,제일기획,KOSPI,8,5,4,6,CheilWorldwide,서비스업,Services,0.0,0.0,0.0,0.0,-4.627766599597585,6680637509.109312
052690,한전기술,KOSPI,6,6,4,6,KEPCO Engineering & Construction,서비스업,Services,0.0,0.0,0.0,0.0,41.32553606237816,54402745850.607285
007070,GS리테일,KOSPI,3,4,1,3,GS Retail,유통업,Distribution,0.0,0.0,0.0,0.0,-31.16710875331565,8251403568.825911
272210,한화시스템,KOSPI,5,4,2,4,HANWHA SYSTEMS,전기전자,Electrical_Electronic_Equipment,0.0,0.0,0.0,0.0,-17.008797653958943,15505338232.186235
026960,동서,KOSPI,9,9,8,9,DONGSUH,유통업,Distribution,0.0,0.0,0.0,0.0,-14.169381107491857,3431326448.785425
012750,에스원,KOSPI,6,5,3,5,S-1,서비스업,Services,0.0,0.0,0.0,0.0,-21.7283950617284,4107802030.769231
112610,씨에스윈드,KOSPI,7,8,3,7,CS Wind Corporation,기계,Machinery,0.0,0.0,0.0,0.0,-22.366710013003903,25261447132.59109
047040,대우건설,KOSPI,4,3,2,4,DaewooEngineering&Construction,건설업,Construction,0.0,0.0,0.0,0.0,-31.585365853658537,13970091699.392712
047050,포스코인터내셔널,KOSPI,2,1,1,2,POSCO INTERNATIONAL,유통업,Distribution,0.0,0.0,0.0,0.0,-15.086206896551724,23151341010.121456
001440,대한전선,KOSPI,3,3,2,3,TaihanElectricWire,전기전자,Electrical_Electronic_Equipment,0.0,0.0,0.0,0.0,-34.58104395604396,51760546303.23077
064350,현대로템,KOSPI,3,2,1,2,HYUNDAI ROTEM,운수장비,Transport_Equipment,0.0,0.0,0.0,0.0,-14.227642276422763,26009733117.813766
204320,만도,KOSPI,4,2,2,3,HL Mando,운수장비,Transport_Equipment,0.0,0.0,0.0,0.0,-27.727272727272727,21850069676.92308
138930,BNK금융지주,KOSPI,3,2,1,2,BNK Financial Group Inc.,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-13.27319587628866,10023834779.878542
039490,키움증권,KOSPI,9,5,3,7,KIWOOM Securities,증권,Securities,0.0,0.0,0.0,0.0,-36.67924528301887,7381534014.17004
004170,신세계,KOSPI,4,4,2,4,"Shinsegae Co.,Ltd",유통업,Distribution,0.0,0.0,0.0,0.0,-22.956521739130437,17278339734.817814
006260,LS,KOSPI,4,2,5,4,LS,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-6.562054208273895,7118407641.902834
006280,녹십자,KOSPI,6,7,4,6,Green Cross Corporation,의약품,Medical_Supplies,0.0031928480204342275,0.02665199822621873,0.20696944963720915,3.5340198055830326e-05,-50.07518796992482,19618801805.66801
336260,두산퓨얼셀,KOSPI,7,5,2,6,Doosan Fuel Cell,전기전자,Electrical_Electronic_Equipment,0.0,0.0,0.0,0.0,-38.16568047337278,33938557268.016197
000880,한화,KOSPI,4,4,1,3,Hanwha,화학,Chemicals,0.0384418901660281,0.0028258140040861544,0.012399015711974723,6.008475708389303e-06,-16.108452950558213,10473445118.82591
081660,휠라홀딩스,KOSPI,6,3,1,4,Fila Holdings,유통업,Distribution,0.0,0.0,0.0,0.0,-52.4451939291737,16382533394.939272
111770,영원무역,KOSPI,5,7,3,6,Youngone Corporation,유통업,Distribution,0.0,0.0,0.0,0.0,-11.724915445321308,6297522509.51417
004800,효성,KOSPI,3,2,3,3,Hyosung,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-21.170731707317078,6114384995.141701
093370,후성,KOSPI,4,7,7,6,"FOOSUNG CO.,LTD",화학,Chemicals,0.0,0.0,0.0,0.0,73.95348837209302,71808718609.91902
004370,농심,KOSPI,6,5,7,6,Nongshim,음식료품,Food_Beverages,0.0,0.0,0.0,0.0,-14.195583596214512,7923661463.562753
005300,롯데칠성,KOSPI,4,3,1,3,LotteChilsungBeverage,음식료품,Food_Beverages,0.0,0.0,0.0,0.0,25.0,5861636374.493927
003090,대웅,KOSPI,9,6,8,8,Daewoong,의약품,Medical_Supplies,0.006385696040868455,0.02665199822621873,0.20696944963720915,3.540947746826824e-06,-45.87352625937835,5733344362.7530365
336370,솔루스첨단소재,KOSPI,9,8,4,8,Solus Advanced Materials,전기전자,Electrical_Electronic_Equipment,0.0,0.0,0.0,0.0,-1.55027676218877,29644796589.20648
014820,동원시스템즈,KOSPI,7,6,8,7,Dongwon Systems Corporation,화학,Chemicals,0.0,0.0,0.0,0.0,18.94273127753304,4001169997.368421
007310,오뚜기,KOSPI,4,2,5,4,Ottogi,음식료품,Food_Beverages,0.0,0.0,0.0,0.0,-21.6390423572744,2116247884.6153848
009240,한샘,KOSPI,4,1,2,3,"HANSSEM CO.,LTD.",유통업,Distribution,0.0,0.0,0.0,0.0,-37.90476190476191,16901950019.4332
000210,DL,KOSPI,2,2,1,2,DL,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-12.720403022670029,6292249292.307693
005070,코스모신소재,KOSPI,6,8,7,7,CosmoAM&T,화학,Chemicals,0.0,0.0,0.0,0.0,97.03703703703704,46294379556.68016
005850,에스엘,KOSPI,5,6,4,5,SLCORPORATION,운수장비,Transport_Equipment,0.0,0.0,0.0,0.0,-14.81994459833795,5292689795.951417
175330,JB금융지주,KOSPI,2,2,1,2,"JB Financial Group Co., Ltd.",기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-1.3386880856760377,4316084280.850203
120110,코오롱인더,KOSPI,5,5,3,5,KOLON INDUSTRIES,화학,Chemicals,0.032439335887611755,0.003554699447593415,0.04010016737064247,8.531603669850195e-06,-31.45780051150895,22735500133.60324
139130,DGB금융지주,KOSPI,2,2,1,2,DGB Financial Group,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-17.89924973204716,4589571109.797571
001120,LX인터내셔널,KOSPI,3,3,2,3,LX INTERNATIONAL CORP.,유통업,Distribution,0.0,0.0,0.0,0.0,11.27450980392157,13706103736.437246
042700,한미반도체,KOSPI,9,9,6,9,"HANMISemiconductorCO.,Ltd.",기계,Machinery,0.0,0.0,0.0,0.0,-20.726172465960666,15854265047.975708
001230,동국제강,KOSPI,4,5,5,5,DongkukSteelMill,철강금속,Iron_Metal_Products,0.0,0.0,0.0,0.0,-39.14027149321267,15343494622.874496
000240,한국앤컴퍼니,KOSPI,4,3,6,4,HANKOOK & COMPANY,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-37.00980392156863,1749568106.2753036
010780,아이에스동서,KOSPI,6,7,2,6,IS DONGSEO,비금속광물,Non_metallic_Mineral_Products,0.0,0.0,0.0,0.0,-33.94957983193277,4158685030.5668015
016710,대성홀딩스,KOSPI,7,7,7,7,DAESUNG HOLDINGS,서비스업,Services,0.0,0.0,0.0,0.0,87.69633507853402,2823450840.48583
020560,아시아나항공,KOSPI,5,4,9,5,Asiana Airlines,운수창고업,Transport_Storage,0.0,0.0,0.0,0.0,-16.927083333333336,19921074475.708504
019170,신풍제약,KOSPI,9,8,3,8,ShinpoongPharmaceutical,의약품,Medical_Supplies,0.0,0.0,0.0,0.0,-74.27745664739885,90695318650.60728
000150,두산,KOSPI,3,1,3,2,DOOSAN,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-25.05263157894737,11112392263.157894
018670,SK가스,KOSPI,4,3,1,3,SKGas,유통업,Distribution,0.0,0.0,0.0,0.0,0.8264462809917356,3760893283.40081
017800,현대엘리베이,KOSPI,5,5,2,5,HyundaiElevator,기계,Machinery,0.0,0.0,0.0,0.0,-48.10606060606061,8354465941.295547
031430,신세계인터내셔날,KOSPI,5,4,2,4,SHINSEGAE INTERNATIONAL,유통업,Distribution,0.0,0.0,0.0,0.0,-22.04433497536946,6152705486.2348175
042670,현대두산인프라코어,KOSPI,3,1,2,3,Hyundai Doosan Infracore,기계,Machinery,0.0,0.0,0.0,0.0,-56.660397415978416,16506052744.931171
181710,NHN,KOSPI,7,5,1,5,NHN,서비스업,Services,0.025415070242656452,0.006086996664985692,0.03344232909652906,1.9198094957795867e-05,-30.236891756539563,8896547830.263159
001740,SK네트웍스,KOSPI,4,2,1,3,"SKNetworksCo.,Ltd",유통업,Distribution,0.0,0.0,0.0,0.0,-30.31301482701812,2747507291.9838057
268280,미원에스씨,KOSPI,9,8,6,8,Miwon Specialty Chemical,화학,Chemicals,0.0,0.0,0.0,0.0,11.11111111111111,507925030.3643725
003690,코리안리,KOSPI,7,6,1,5,Korean Reinsurance Company,보험,Insurance,0.0,0.0,0.0,0.0,-14.343845371312309,2469088322.874494
003240,태광산업,KOSPI,6,5,4,6,TaekwangIndustrial,화학,Chemicals,0.0,0.0,0.0,0.0,-22.544833475661825,787728838.0566802
073240,금호타이어,KOSPI,5,4,3,5,"KUMHOTIRECO.,INC",화학,Chemicals,0.0,0.0,0.0,0.0,-56.98529411764706,2496445486.012145
000670,영풍,KOSPI,8,9,4,8,Youngpoong,철강금속,Iron_Metal_Products,0.0,0.0,0.0,0.0,-18.153846153846157,964979991.902834
079160,CJ CGV,KOSPI,6,4,2,5,CJ CGV,서비스업,Services,0.0,0.0,0.0,0.0,-24.382207578253706,11064530960.931171
145720,덴티움,KOSPI,9,7,4,8,DENTIUM,의료정밀,Medical_Precision_Machines,0.0,0.0,0.0,0.0,34.715821812596005,8412211977.327935
178920,PI첨단소재,KOSPI,4,7,5,6,"PI Advanced Materials Co., Ltd.",화학,Chemicals,0.0,0.0,0.0,0.0,-41.02333931777379,12299958069.838057
300720,한일시멘트,KOSPI,5,7,4,6,HANILCEMENT,비금속광물,Non_metallic_Mineral_Products,0.0,0.0,0.0,0.0,-15.479876160990711,8727235303.238867
005250,녹십자홀딩스,KOSPI,6,7,4,6,Green Cross Holdings Corporation,서비스업,Services,0.0,0.0,0.0,0.0,-44.26470588235294,3534978376.3157897
082640,동양생명,KOSPI,8,5,2,6,TONGYANG LIFE INSURANCE,보험,Insurance,0.0,0.0,0.0,0.0,2.142857142857143,1800689656.2753036
214320,이노션,KOSPI,5,5,1,4,INNOCEAN WORLDWIDE INC.,서비스업,Services,0.0,0.0,0.0,0.0,-29.416282642089094,2142217458.097166
002840,미원상사,KOSPI,9,9,6,8,MiwonCommercial,화학,Chemicals,0.0,0.0,0.0,0.0,-18.097447795823665,517139445.3441296
032350,롯데관광개발,KOSPI,9,8,7,8,"LOTTE TOUR DEVELOPMENT CO., LTD",서비스업,Services,0.0,0.0,0.0,0.0,-38.72549019607843,9843624788.866396
009420,한올바이오파마,KOSPI,9,7,5,8,"HANALL BIOPHARMA CO.,LTD",의약품,Medical_Supplies,0.0019157088122605365,0.02665199822621873,0.20696944963720915,9.53746577895312e-06,-25.339366515837103,6973008990.688259
014830,유니드,KOSPI,6,7,4,6,UNID,화학,Chemicals,0.0,0.0,0.0,0.0,26.53846153846154,18100251261.1336
013890,지누스,KOSPI,9,9,3,8,ZINUS,기타제조업,Other_Manufacturing_Industries,0.0,0.0,0.0,0.0,-51.1219512195122,6996023431.983806
005880,대한해운,KOSPI,9,7,5,8,KoreaLine,운수창고업,Transport_Storage,0.0,0.0,0.0,0.0,-22.608695652173918,8024120342.834008
249420,일동제약,KOSPI,5,5,3,5,ILDONG PHARM,의약품,Medical_Supplies,0.0,0.0,0.0,0.0,98.13664596273291,131428482935.02023
069260,휴켐스,KOSPI,6,5,5,6,TKG Huchems,화학,Chemicals,0.0,0.0,0.0,0.0,-11.397849462365592,12748107658.097166
114090,GKL,KOSPI,5,6,3,5,Grand Korea Leisure,서비스업,Services,0.0,0.0,0.0,0.0,-20.65868263473054,4663560596.558704
011000,진원생명과학,KOSPI,9,8,5,8,GeneOneLifeScience,의약품,Medical_Supplies,0.0,0.0,0.0,0.0,-60.06482231739785,74130332952.76923
089590,제주항공,KOSPI,7,7,4,7,"JEJUAIR, CO., LTD.",운수창고업,Transport_Storage,0.0,0.0,0.0,0.0,-32.06433319388277,4784295926.408907
010050,우리종금,KOSPI,9,6,2,7,Woori Investment Bank,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-12.427184466019416,4606189033.036437
023590,다우기술,KOSPI,6,5,3,6,DaouTechnology,서비스업,Services,0.0,0.0,0.0,0.0,-37.828371278458846,1915224373.88664
003540,대신증권,KOSPI,6,4,1,4,DaishinSecurities,증권,Securities,0.0,0.0,0.0,0.0,-24.30379746835443,1946267750.4048584
005440,현대그린푸드,KOSPI,3,3,1,3,HYUNDAIGREENFOOD,유통업,Distribution,0.0,0.0,0.0,0.0,-27.813953488372096,2392791718.0161943
020000,한섬,KOSPI,2,2,1,2,HandsomeCorporation,섬유의복,Textile_Wearing_Apparel,0.0,0.0,0.0,0.0,-25.29137529137529,3083565825.708502
039130,하나투어,KOSPI,6,5,3,6,HANATOUR SERVICE,서비스업,Services,0.0,0.0,0.0,0.0,-27.194581922375622,11130270001.032389
004490,세방전지,KOSPI,6,8,4,7,SEBANG GLOBAL BATTERY,전기전자,Electrical_Electronic_Equipment,0.0,0.0,0.0,0.0,-44.824016563147,5109526396.761133
004690,삼천리,KOSPI,6,5,4,6,Samchully,전기가스업,Electricity_Gas,0.0005108556832694764,0.4814371637558904,0.0,0.0,91.37749737118824,1554973704.8582995
241590,화승엔터프라이즈,KOSPI,6,6,2,6,HWASEUNG ENTERPRISE,기타제조업,Other_Manufacturing_Industries,0.0,0.0,0.0,0.0,-30.1994301994302,3158713835.222672
272450,진에어,KOSPI,7,5,1,5,JIN AIR,운수창고업,Transport_Storage,0.0,0.0,0.0,0.0,-32.01754385964912,6928815782.744939
001680,대상,KOSPI,4,3,3,4,Daesang,음식료품,Food_Beverages,0.0017879948914431675,0.03264495336543007,0.10747901409535793,2.021458112684294e-06,-26.25,3355531539.0688257
192080,더블유게임즈,KOSPI,9,7,3,7,DoubleUGames,서비스업,Services,0.0,0.0,0.0,0.0,-34.764309764309765,10577052282.99595
003530,한화투자증권,KOSPI,5,5,2,5,HANWHA INVESTMENT & SECURITIES,증권,Securities,0.0,0.0,0.0,0.0,-30.114226375908625,20260158366.37652
003850,보령제약,KOSPI,6,4,4,5,Boryung,의약품,Medical_Supplies,0.001277139208173691,0.02665199822621873,0.20696944963720915,3.0098055848028004e-06,-47.35786623884488,4135134645.384616
005690,파미셀,KOSPI,8,8,6,8,Pharmicell,의약품,Medical_Supplies,0.0,0.0,0.0,0.0,-35.19553072625698,14631806927.165993
007700,F&F홀딩스,KOSPI,4,5,5,5,F&F Holdings,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-51.856763925729446,5606280984.210526
105630,한세실업,KOSPI,7,8,4,7,HANSAE,섬유의복,Textile_Wearing_Apparel,0.0,0.0,0.0,0.0,-28.54209445585216,8602232601.417004
006120,SK디스커버리,KOSPI,4,3,1,3,"SK Discovery Co.,Ltd.",기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-32.50950570342205,2957973487.651822
000640,동아쏘시오홀딩스,KOSPI,5,3,1,4,Dong-A Socio Holdings,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-17.408906882591094,1398389727.9352226
192650,드림텍,KOSPI,8,9,3,7,DREAMTECH,전기전자,Electrical_Electronic_Equipment,0.0,0.0,0.0,0.0,-19.57627118644068,5464091045.020243
192820,코스맥스,KOSPI,3,5,5,5,"COSMAX, INC.",화학,Chemicals,0.0,0.0,0.0,0.0,-53.2046332046332,10423788432.388664
009970,영원무역홀딩스,KOSPI,5,7,2,6,YoungoneHoldings,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-4.11522633744856,871844274.0890688
064960,SNT모티브,KOSPI,7,8,5,7,SNT MOTIV,운수장비,Transport_Equipment,0.0,0.0,0.0,0.0,-40.27777777777778,2811541279.554656
000070,삼양홀딩스,KOSPI,4,5,7,5,SAMYANGHOLDINGS,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,-33.93665158371041,2457119920.6477733
057050,현대홈쇼핑,KOSPI,2,2,1,2,HYUNDAI HOME SHOPPING NETWORK CORPORATION,유통업,Distribution,0.0,0.0,0.0,0.0,-44.05286343612335,1161395275.708502
003000,부광약품,KOSPI,9,9,3,9,BukwangPharmaceutical,의약품,Medical_Supplies,0.0,0.0,0.0,0.0,-57.93611793611794,17695170826.720646
003030,세아제강지주,KOSPI,5,6,6,6,SeAH Steel Holdings Corporation,기타금융,Other_Financial_Companies,0.0,0.0,0.0,0.0,87.00787401574803,3403169508.906883
